Prefix_Suffix,having_Sub_Domain,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Google_Index,Result,URL,Target
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/trust,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/customers,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/app-integrations,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/articles-videos,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/faqs,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/paper,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/smartsync,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/install,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/mobile,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/plans?trigger=homepagefoot,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/enterprise,Dropbox
-1,0,1,1,1,1,1,-1,https://blogs.dropbox.com/business/,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/business/partners,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/news,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/news/company-info,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/productivity,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/developers,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/dmca,Dropbox
-1,-1,1,1,1,1,1,-1,https://www.dropbox.com/help/4213,Dropbox
